lat,lng,distrito,precio_usd,area_m2,dormitorios,banos,antiguedad_anios
-12.0975237,-77.0201154,San Isidro,1200,108,3,2,9
-12.1183413,-77.0345966,Miraflores,750,74,2,2,10
-12.1063921,-77.0267994,Miraflores,522,39,1,1,10
-12.1132106,-77.038029,Miraflores,1300,142,3,4,10
-12.0890763,-77.0544828,Jesus Maria,800,155,4,2,7
-12.0969323,-77.0599848,Magdalena del Mar,640,50,1,2,8
-12.0407427,-76.9241813,Ate,320,60,2,1,12
-12.0768286,-77.0367375,Cercado de Lima,613,50,2,2,6
-12.130676,-77.031524,Miraflores,1800,160,3,1,10
-12.0964725,-77.0688354,Magdalena del Mar,640,84,3,2,8
-12.1304279,-77.0324893,Miraflores,4200,406,2,1,10
-12.131947574454252,-77.00544465333223,Santiago de Surco,933,126,2,2,10
-12.0757356,-77.0507258,Jesus Maria,480,40,1,1,7
-12.1614181,-76.9965857,Santiago de Surco,507,80,3,2,10
-12.07844,-77.065171,Pueblo Libre,640,75,3,2,10
-12.010048,-77.081344,San Martin de Porres,593,117,3,1,10
-12.0948736,-77.0512755,San Isidro,1450,154,3,2,9
-12.105157,-77.021482,Surquillo,735,60,2,2,9
-12.0948736,-77.0512755,San Isidro,1400,114,1,2,9
-12.094921,-77.022732,San Isidro,778,45,1,1,9
-12.096394,-77.030619,San Isidro,773,60,2,1,9
-12.1239516,-77.0007231,Santiago de Surco,400,30,1,1,10
-11.9695157,-77.0911017,San Martin de Porres,347,75,3,2,10
-12.1330209,-77.0032618,Santiago de Surco,960,108,3,3,10
-12.1359835,-77.0213594,Barranco,587,47,1,1,5
-12.3902021,-76.7799351,San Bartolo,880,81,2,2,9
-12.07251503,-77.06557325,Pueblo Libre,413,41,1,1,10
-11.98447773029254,-76.82250086878662,Lurigancho,240,59,3,2,9
-12.1138902,-77.0477655,Miraflores,900,59,2,2,10
-12.106031,-77.032989,Miraflores,1100,129,2,1,10
-12.1159652,-77.0454162,Miraflores,960,83,2,3,10
-12.12555,-77.027035,Miraflores,1500,120,2,1,10
-12.093732,-77.0266056,San Isidro,1200,62,2,2,9
-12.139504,-77.020527,Barranco,533,90,2,3,5
-11.995121,-77.0844134,San Martin de Porres,293,93,3,2,10
-12.0916646,-77.0339196,San Isidro,780,60,1,1,9
-12.086301,-77.049602,San Isidro,1090,112,3,2,9
-11.9826962,-76.8220288,Lurigancho,253,59,3,2,9
-12.0768632,-77.0495569,Jesus Maria,467,88,3,2,7
-12.0944324,-77.0536355,San Isidro,797,52,1,1,9
-12.0782715,-77.0640434,Pueblo Libre,507,50,2,1,10
-12.09006694,-77.01941369,La Victoria,773,79,2,2,2
-11.9882424,-77.0761242,San Martin de Porres,320,70,2,1,10
-12.10202,-77.019991,San Isidro,747,58,2,2,9
-12.097902,-77.02913,San Isidro,1000,44,1,1,9
-12.11900059,-77.02770943,Miraflores,813,59,2,2,10
-12.1265421,-77.0284763,Miraflores,587,65,1,1,10
-12.1209228,-76.9839763,Santiago de Surco,780,70,2,1,10
-12.136066,-77.026492,Miraflores,4200,436,3,1,10
-11.933568,-77.060875,Comas,320,75,3,2,5
-12.0915392,-77.0332043,San Isidro,720,43,1,1,9
-12.1155948,-77.0023864,Surquillo,640,60,2,2,9
-12.139655,-77.023086,Barranco,620,40,1,1,5
-12.0841,-77.055682,Jesus Maria,770,66,2,2,7
-12.0824947,-77.0506092,Jesus Maria,907,112,3,2,7
-12.17412,-77.02099,Chorrillos,510,116,2,1,10
-12.1089906,-76.9942409,San Borja,413,45,1,1,11
-12.1460153,-77.0224438,Barranco,1200,131,2,2,5
-12.0648431,-76.9548567,La Molina,221,15,1,1,10
-12.0709117,-76.9419144,La Molina,600,70,2,1,10
-12.0685077,-76.9639589,La Molina,500,40,1,1,10
-12.1126540902,-76.9340519368,La Molina,267,23,1,1,10
-12.061442046255776,-76.94577067541799,La Molina,587,56,2,2,10
-12.108266,-76.9405022,La Molina,480,60,2,1,10
-12.08622,-76.90733999999999,La Molina,588,90,1,2,10
-12.074294,-76.9583426,La Molina,693,80,2,1,10
-12.0675077,-76.9345157,La Molina,583,76,4,3,10
-12.0985318,-76.9462942,La Molina,850,80,3,1,10
-12.0993707,-76.9371709,La Molina,800,107,3,2,10
-12.099721561792125,-76.94291087276915,La Molina,853,105,3,3,10
-12.0975965,-76.925646,La Molina,879,112,3,2,10
-12.1102748,-76.9401663,La Molina,693,145,3,2,10
-12.0820196,-76.928234,La Molina,600,50,2,1,10
-12.063795700000002,-76.955452,La Molina,530,40,1,1,10
-12.089761515,-76.9020528202,La Molina,760,115,3,2,10
-12.1049332,-76.9374004,La Molina,533,80,3,1,10
-12.062888233837567,-76.94581511858317,La Molina,800,70,1,1,10
-12.1131731,-76.9413459,La Molina,667,94,3,2,10
-12.103758,-76.9333461,La Molina,853,180,4,3,10
-12.1049496564,-76.9373303884,La Molina,579,80,3,2,10
-12.1001202,-76.9405398,La Molina,631,80,3,2,10
-12.068581,-76.9420797,La Molina,293,30,2,1,10
-12.11186728128331,-76.94181050246408,La Molina,533,100,3,2,10
-12.0713552,-76.9417495,La Molina,427,76,2,1,10
-12.0652995,-76.9441045,La Molina,693,120,3,2,10
-12.104458,-76.943558,La Molina,360,50,1,1,10
-12.1119307,-76.9398857,La Molina,904,110,4,3,10
-12.068846263205868,-76.94214681301465,La Molina,400,77,2,2,10
-12.1043622,-76.9372231,La Molina,533,80,3,1,10
-12.114766,-76.9407781,La Molina,584,95,2,2,10
-12.102856040454729,-76.9426528667967,La Molina,510,64,2,1,10
-12.0709687,-76.9479322,La Molina,571,50,1,1,10
-12.066573860580744,-76.96333822698364,La Molina,941,96,3,2,10
-12.09675868553284,-76.92674377567137,La Molina,650,48,2,1,10
-12.0801718,-76.9185704,La Molina,2600,180,2,4,10
-12.068820839783,-76.94264881586138,La Molina,333,50,2,2,10
-12.1146568,-76.9380301,La Molina,1200,110,4,3,10
-12.083184,-76.9616273,Santiago de Surco,2800,405,4,4,10
-12.0830619,-76.96241570000001,Santiago de Surco,3500,256,3,3,10
-12.1037539,-76.97089,Santiago de Surco,1365,118,3,2,10
-12.0853855,-76.9726759,Santiago de Surco,2000,184,3,3,10
-12.1288053853,-76.9765626037,Santiago de Surco,1000,94,3,3,10
-12.125570589508762,-76.97356702327879,Santiago de Surco,840,120,3,3,10
-12.140743931065394,-77.0055092162663,Santiago de Surco,640,85,3,3,10
-12.1192168,-76.9864875,Santiago de Surco,1800,184,3,2,10
-12.1071085,-76.95799629999999,Santiago de Surco,1100,120,3,2,10
-12.1299209542,-76.9961461296,Santiago de Surco,800,70,1,1,10
-12.16637,-76.99082,Santiago de Surco,725,110,3,2,10
-12.11649,-76.9907151,Santiago de Surco,1160,104,1,1,10
-12.097544400000002,-76.97344149999999,Santiago de Surco,1650,140,3,3,10
-12.109609,-76.9635859,Santiago de Surco,823,110,3,3,10
-12.1029009,-76.9711219,Santiago de Surco,724,70,2,1,10
-12.0975444,-76.97344149999999,Santiago de Surco,1350,110,3,2,10
-12.0994409,-76.97378929999999,Santiago de Surco,2300,249,3,4,10
-12.1197163,-76.991024,Santiago de Surco,780,54,1,1,10
-12.112312421097048,-76.98536687160644,Santiago de Surco,1100,114,3,3,10
-12.1686222,-76.9925009,Santiago de Surco,477,74,3,2,10
-12.0920581,-76.96693429999999,Santiago de Surco,1400,205,3,2,10
-12.1233279,-76.9856077,Santiago de Surco,867,74,2,2,10
-12.109902299999998,-76.9885455,Santiago de Surco,3200,220,3,4,10
-12.11652830701983,-76.97924651744384,Santiago de Surco,2800,185,3,3,10
-12.083574922795917,-76.96744593344688,Santiago de Surco,2100,160,3,3,10
-12.1277098,-76.9739552,Santiago de Surco,1390,138,3,2,10
-12.1482159,-76.99607759999999,Santiago de Surco,570,90,3,2,10
-12.140581,-76.9823645,Santiago de Surco,640,80,3,1,10
-12.10588226428538,-76.9747816105896,Santiago de Surco,1700,145,3,2,10
-12.12485353700451,-76.98320741904905,Santiago de Surco,600,50,1,1,10
-12.129580667759376,-76.97335221404705,Santiago de Surco,2500,440,4,3,10
-12.1508786,-77.0054604,Santiago de Surco,585,70,2,2,10
-12.133362,-76.99716579999999,Santiago de Surco,726,85,2,2,10
-12.1088403,-76.9779522,Santiago de Surco,1064,147,3,3,10
-12.1159379,-76.9909891,Santiago de Surco,942,67,3,2,10
-12.119334,-76.9860679,Santiago de Surco,1790,203,3,4,10
-12.1236796,-76.9919559,Santiago de Surco,1650,200,2,3,10
-12.0989874,-76.9778903,Santiago de Surco,1300,123,3,2,10
-12.122978,-76.9856739,Santiago de Surco,680,50,1,1,10
-12.138097899999998,-76.9763454,Santiago de Surco,570,90,2,2,10
-12.1213696,-76.9880974,Santiago de Surco,841,98,3,2,10
-12.0896832,-76.96300939999999,Santiago de Surco,2750,251,3,3,10
-12.1052016,-76.9704333,Santiago de Surco,1300,140,3,3,10
-12.0820966,-76.9797732,Santiago de Surco,1467,156,3,3,10
-12.1096987,-76.9683527,Santiago de Surco,926,85,3,2,10
-12.0838161,-76.9769135,Santiago de Surco,1500,110,3,3,10
-12.1162101578,-76.981095954,Santiago de Surco,1200,137,3,2,10
-12.1363899,-76.9837938,Santiago de Surco,640,90,2,1,10
-12.116527724744438,-76.98219610807342,Santiago de Surco,1700,280,4,5,10
-12.1608373079,-76.993009778,Santiago de Surco,520,93,3,2,10
-12.162405116,-76.9887570619,Santiago de Surco,253,30,1,1,10
-12.1152172,-76.9837593,Santiago de Surco,585,70,1,1,10
-12.1440507,-76.9900473,Santiago de Surco,1150,130,1,4,10
-12.1295966,-76.9901804,Santiago de Surco,307,40,1,1,10
-12.1355532,-76.9980564,Santiago de Surco,261,35,1,1,10
-12.0334844,-77.0066194,Santiago de Surco,1200,144,3,3,10
-12.082803569219116,-76.96731271006469,Santiago de Surco,2550,230,3,4,10
-12.0990909,-76.977335,Santiago de Surco,800,103,3,3,10
-12.1160326,-76.9860559,Santiago de Surco,3000,290,3,3,10
-12.11179110015066,-76.97915269999999,Santiago de Surco,1070,110,2,2,10
-12.1336749,-77.01478709999999,Santiago de Surco,750,58,2,2,10
-12.1072917,-76.9887201,Santiago de Surco,3200,320,3,2,10
-12.111500222614287,-76.97046896983642,Santiago de Surco,1200,140,3,2,10
-12.1265877,-76.9850122,Santiago de Surco,1065,117,4,3,10
-12.1690635,-76.9912227,Santiago de Surco,533,105,3,3,10
-12.1178529,-76.98373579999999,Santiago de Surco,2200,250,3,4,10
-12.1303673,-77.0066988,Santiago de Surco,747,61,2,2,10
-12.1346296,-77.0072117,Santiago de Surco,1250,130,3,3,10
-12.1058814,-76.9747785,Santiago de Surco,1750,108,2,2,10
-12.1144799,-76.9847984,Santiago de Surco,3000,236,3,4,10
-12.1416502,-77.01087629999999,Santiago de Surco,650,69,3,2,10
-12.1665832,-76.9978584,Santiago de Surco,804,80,3,2,10
-12.1339824,-77.017084,Santiago de Surco,747,106,3,2,10
-12.1132003,-76.9824501,Santiago de Surco,1800,214,3,2,10
-12.1372348,-77.0046759,Santiago de Surco,850,90,2,3,10
-12.112767,-76.9859077,Santiago de Surco,1450,150,2,2,10
-12.0942486,-76.9738154,Santiago de Surco,827,65,2,1,10
-12.1484176,-76.9905242,Santiago de Surco,347,60,1,1,10
-12.0853364,-76.9617996,Santiago de Surco,1400,130,1,2,10
-12.1343232,-76.9922975,Santiago de Surco,348,42,1,1,10
-12.1342388,-77.0053303,Santiago de Surco,855,98,3,2,10
-12.1156652,-76.9911219,Santiago de Surco,828,65,3,2,10
-12.1127596,-76.9865324,Santiago de Surco,1200,78,2,2,10
-12.1669151,-76.9981131,Santiago de Surco,895,186,4,3,10
-12.1150353,-76.9824942,Santiago de Surco,2100,240,3,3,10
-12.1340861,-77.0125946,Santiago de Surco,500,80,3,1,10
-12.083254,-76.967911,Santiago de Surco,3500,230,3,4,10
-12.1061452,-76.9744323,Santiago de Surco,1500,90,2,3,10
-12.083691971702166,-76.97694234801025,Santiago de Surco,1500,120,3,3,10
-12.13497,-76.9898001,Santiago de Surco,850,130,3,2,10
-12.0826713,-76.9686499,Santiago de Surco,2900,215,3,4,10
-12.1070645,-76.9653932,Santiago de Surco,1000,112,3,3,10
-12.112166088240976,-76.97935770660708,Santiago de Surco,2800,315,3,3,10
-12.1149786,-76.9928132,Santiago de Surco,1400,135,2,2,10
-12.1127596,-76.9865324,Santiago de Surco,1100,84,2,4,10
-12.0840524,-76.9622145,Santiago de Surco,1500,230,3,3,10
-12.1395045,-77.0070082,Santiago de Surco,533,51,2,2,10
-12.1279772,-76.9859437,Santiago de Surco,700,110,4,3,10
-12.1304916,-76.9709102,Santiago de Surco,1370,170,3,2,10
-12.1343158,-77.00078049999999,Santiago de Surco,650,64,2,1,10
-12.1247588575,-76.9890208895,Santiago de Surco,667,95,2,2,10
-12.1416864,-77.0102759,Santiago de Surco,650,67,3,2,10
-12.134445799999998,-77.0061458,Santiago de Surco,790,91,3,2,10
-12.13064,-76.9846586,Santiago de Surco,613,72,2,1,10
-12.1087355,-76.9550469,Santiago de Surco,800,114,3,2,10
-12.1487749,-77.0037262,Santiago de Surco,640,77,3,2,10
-12.1430356,-77.0099224,Santiago de Surco,533,67,2,2,10
-12.1308445,-76.9704631,Santiago de Surco,1375,161,3,3,10
-12.1410883,-76.9907369,Santiago de Surco,1072,122,3,4,10
-12.1416971,-77.0072027,Santiago de Surco,746,74,3,2,10
-12.1120271,-76.9784667,Santiago de Surco,800,104,2,2,10
-12.0981205,-76.9718968,Santiago de Surco,937,58,1,2,10
-12.1226163,-76.9989125,Santiago de Surco,800,90,3,3,10
-12.1037539,-76.97089,Santiago de Surco,1020,90,3,2,10
-12.0942486,-76.9738154,Santiago de Surco,767,56,2,2,10
-12.1455475,-76.997593,Santiago de Surco,667,77,2,2,10
-12.1013216,-76.9709419,Santiago de Surco,880,43,1,1,10
-12.0982099,-76.9743623,Santiago de Surco,4300,202,1,1,10
-12.1610349,-76.989307,Santiago de Surco,427,75,3,2,10
-12.1335602,-76.9937928,Santiago de Surco,266,18,1,1,10
-12.1282634,-76.9850406,Santiago de Surco,1150,110,2,2,10
-12.122978,-76.9856739,Santiago de Surco,823,116,2,2,10
-12.1108857,-76.9785425,Santiago de Surco,741,57,2,2,10
-12.083264,-76.978978,Santiago de Surco,610,40,1,1,10
-12.0851279,-76.9617709,Santiago de Surco,8000,420,4,4,10
-12.1718158,-76.9914821,Santiago de Surco,400,80,2,2,10
-12.119748800000002,-76.9965613,Santiago de Surco,907,160,4,2,10
-12.1370364,-76.9890623,Santiago de Surco,640,62,3,1,10
-12.1431568,-77.0028805,Santiago de Surco,240,30,1,1,10
-12.1323757,-77.0010266,Santiago de Surco,1500,223,4,4,10
-12.1245117,-76.9722538,Santiago de Surco,587,50,1,1,10
-12.078317949151648,-76.95914620839847,Santiago de Surco,2400,195,2,2,10
-12.1437516,-76.98798889999999,Santiago de Surco,450,23,1,1,10
-12.15177507719723,-76.98661229924298,Santiago de Surco,600,90,3,1,10
-12.1145498,-76.9916466,Santiago de Surco,680,85,3,1,10
-12.1118551,-76.9702723,Santiago de Surco,667,80,3,2,10
-12.0789884,-76.9577866,Santiago de Surco,2500,290,3,2,10
-12.1040057,-76.9679454,Santiago de Surco,850,52,1,1,10
-12.1162022,-76.9778663,Santiago de Surco,933,120,3,2,10
-12.1152747,-76.9872213,Santiago de Surco,2800,200,3,5,10
-12.1160633,-76.9812247,Santiago de Surco,1200,140,3,2,10
-12.1118236,-76.98215019999999,Santiago de Surco,1500,197,3,3,10
-12.1563826,-76.9878105,Santiago de Surco,523,64,2,1,10
-12.1157757,-76.9755179,Santiago de Surco,1067,122,3,2,10
-12.1278766,-76.9969945,Santiago de Surco,730,80,2,1,10
-12.135086707406677,-77.01333904862288,Santiago de Surco,650,96,2,1,10
-12.0799823,-76.9606702,Santiago de Surco,2800,355,3,3,10
-12.1211396,-76.9795748,Santiago de Surco,1200,103,2,2,10
-12.1435593405,-77.0095397915,Santiago de Surco,608,75,3,2,10
-12.1070103,-76.9582071,Santiago de Surco,297,30,1,1,10
-12.1313061,-76.9824722,Santiago de Surco,347,35,1,1,10
-12.1465129,-76.9937328,Santiago de Surco,1800,184,3,2,10
-12.1668399,-76.9936136,Santiago de Surco,1600,102,3,2,10
-12.083258386049996,-76.9788845048935,Santiago de Surco,690,52,1,1,10
-12.1227357,-76.9811456,Santiago de Surco,1200,110,2,3,10
-12.078538758227552,-76.95964425338134,Santiago de Surco,1100,80,2,2,10
-12.1487205,-77.0058452,Santiago de Surco,507,100,3,2,10
-12.1098361,-76.9681975,Santiago de Surco,900,130,3,4,10
-12.1336749,-77.01478709999999,Santiago de Surco,810,63,1,1,10
-12.1336749,-77.01478709999999,Santiago de Surco,815,45,1,1,10
-12.1230948,-76.9752457,Santiago de Surco,900,95,3,2,10
-12.0973292,-77.0012127,San Borja,2000,172,4,3,11
-12.091021914296094,-77.02610256538696,San Borja,1050,62,2,2,11
-12.102440163897407,-76.99368553726082,San Borja,1300,120,3,1,11
-12.1048904,-76.9840229,San Borja,1050,110,3,2,11
-12.0899093,-76.9962706,San Borja,1200,110,3,3,11
-12.104963,-76.980991,San Borja,1500,126,2,2,11
-12.0926787,-76.9867214,San Borja,1100,124,3,2,11
-12.0996613,-76.9902998,San Borja,507,45,1,1,11
-12.1004168,-77.0018044,San Borja,620,50,1,1,11
-12.1055373,-76.9918137,San Borja,900,84,1,1,11
-12.1062055,-77.0103175,San Borja,1000,127,3,3,11
-12.0937857,-77.0046292,San Borja,750,57,1,1,11
-12.0853738,-76.9893646,San Borja,333,38,1,1,11
-12.1136829,-76.9923833,San Borja,900,63,2,2,11
-12.0918009,-76.9842064,San Borja,1150,124,2,2,11
-12.1056789,-76.9825809,San Borja,1400,180,3,3,11
-12.083243306539554,-76.98934490259397,San Borja,400,30,1,1,11
-12.1069443,-77.0086398,San Borja,933,95,3,2,11
-12.089098599464922,-76.99094700370483,San Borja,1550,196,4,4,11
-12.1069399,-76.9806092,San Borja,1400,132,3,2,11
-12.0852715,-76.9880228,San Borja,347,20,1,1,11
-12.1055787,-77.0008105,San Borja,587,65,2,1,11
-12.104527,-76.98128299999999,San Borja,3000,250,3,3,11
-12.094857047360144,-76.99746166658468,San Borja,1500,170,4,3,11
-12.0994517,-76.9804872,San Borja,1500,125,3,3,11
-12.095479737614824,-76.98637854655762,San Borja,1320,165,2,4,11
-12.108534727239237,-76.98667882698365,San Borja,2350,200,3,3,11
-12.1033978,-76.9802192,San Borja,1650,140,3,2,11
-12.0916647,-77.0021403,San Borja,1169,149,3,3,11
-12.102237,-77.0110994,San Borja,1300,125,4,4,11
-12.0890659,-76.9887309,San Borja,1800,144,3,3,11
-12.0940657,-76.9894335,San Borja,1050,106,3,3,11
-12.1108846,-76.9969321,San Borja,1150,157,3,4,11
-12.09525157017712,-76.99309851852418,San Borja,1400,120,3,2,11
-12.095511222488945,-76.98819968756902,San Borja,1015,82,3,2,11
-12.093526816199232,-76.99784134000708,San Borja,1300,130,3,2,11
-12.0824047,-76.99518719999999,San Borja,1070,140,3,2,11
-12.1055787,-77.0008105,San Borja,190,18,1,1,11
-12.1000994,-76.9700019,San Borja,1150,98,3,2,11
-12.093668975609209,-76.9938607728775,San Borja,1200,111,3,1,11
-12.0936275,-76.9860942,San Borja,1350,132,4,3,11
-12.1016946,-77.01119349999999,San Borja,2100,230,3,2,11
-12.1244709,-76.9708619,San Borja,1650,140,3,2,11
-12.1101349,-77.0085741,San Borja,510,55,1,1,11
-12.0938931,-76.986017,San Borja,950,145,3,3,11
-12.0873465,-76.9832344,San Borja,667,75,2,1,11
-12.1106036,-77.0042946,San Borja,613,90,3,1,11
-12.1004168,-77.0018044,San Borja,320,30,1,1,11
-12.0937982,-77.004786,San Borja,964,145,4,3,11
-12.0979273,-77.0020979,San Borja,507,40,1,1,11
-12.0977629,-77.008928,San Borja,987,138,3,2,11
-12.1007577,-77.00508769999999,San Borja,1350,130,4,3,11
-12.0906673,-76.9826076,San Borja,550,60,1,1,11
-12.0932036,-76.99672320000002,San Borja,950,123,3,2,11
-12.1012565,-76.9801791,San Borja,1147,160,3,2,11
-12.107462,-76.996841,San Borja,900,90,3,2,11
-12.0962756,-77.0079105,San Borja,667,97,2,2,11
-12.105065,-76.9800966,San Borja,1900,297,2,2,11
-12.088570448813522,-76.99081111757624,San Borja,920,100,3,2,11
-12.0884673,-77.00849219999999,San Borja,700,100,3,1,11
-12.0942275,-76.9820937,San Borja,267,20,1,1,11
-12.1073687,-77.0088774,San Borja,480,50,1,1,11
-12.1054242,-76.9910659,San Borja,1000,97,3,2,11
-12.10103055633144,-76.98949868531955,San Borja,650,74,2,2,11
-12.1000763,-76.9932627,San Borja,960,63,2,2,11
-12.095506,-77.00757500000002,San Borja,640,102,2,2,11
-12.099211,-77.0458191,San Isidro,2700,205,3,2,9
-12.093932099999998,-77.0456165,San Isidro,1500,150,3,3,9
-12.092991,-77.0360017,San Isidro,990,80,1,2,9
-12.097136643494704,-77.03231091037713,San Isidro,701,46,1,1,9
-12.0954897,-77.0368702,San Isidro,1800,97,2,2,9
-12.0911594,-77.0430398,San Isidro,1500,220,3,3,9
-12.094188,-77.0277763,San Isidro,1050,63,2,2,9
-12.0926157586,-77.0315098442,San Isidro,1100,110,3,3,9
-12.0906725,-77.0338242,San Isidro,1250,185,3,2,9
-12.096052356372232,-77.05518176691685,San Isidro,1000,68,2,2,9
-12.0942825,-77.04604580000002,San Isidro,900,66,1,2,9
-12.095405,-77.0301337,San Isidro,798,46,1,1,9
-12.1024503,-77.0583353,San Isidro,560,35,1,1,9
-12.0914939,-77.0330355,San Isidro,884,64,2,2,9
-12.0929456,-77.0523807,San Isidro,747,45,1,1,9
-12.0970075,-77.0340185,San Isidro,773,45,1,1,9
-12.093879499999998,-77.0428948,San Isidro,2028,166,2,2,9
-12.0905348,-77.0268391,San Isidro,1100,67,2,2,9
-12.1031194,-77.0384782,San Isidro,4800,313,4,3,9
-12.0932172,-77.0268861,San Isidro,933,60,2,2,9
-12.093094554039094,-77.02940905365068,San Isidro,1000,45,1,1,9
-12.1047374,-77.0384782,San Isidro,1200,55,2,2,9
-12.099447616407106,-77.04016685842362,San Isidro,2000,210,3,2,9
-12.0952464,-77.0417836,San Isidro,800,65,1,1,9
-12.1039842,-77.03919789999999,San Isidro,850,50,1,1,9
-12.0977792,-77.0233078,San Isidro,907,71,1,2,9
-12.0936786,-77.0327813,San Isidro,1450,134,3,3,9
-12.0962369,-77.0551942,San Isidro,960,61,2,2,9
-12.0947517,-77.03552979999999,San Isidro,1450,135,3,2,9
-12.0966531,-77.0239938,San Isidro,890,45,1,1,9
-12.1039691,-77.0515738,San Isidro,6500,311,3,3,9
-12.0938312,-77.0264806,San Isidro,1200,60,2,2,9
-12.0899783,-77.0500845,San Isidro,1800,150,2,2,9
-12.1016747816,-77.0175882661,San Isidro,714,44,1,1,9
-12.0930428,-77.03275529999999,San Isidro,885,63,2,2,9
-12.1015273,-77.0279074,San Isidro,1040,61,2,2,9
-12.092643699999998,-77.0270135,San Isidro,1150,66,2,2,9
-12.094601,-77.05191789999999,San Isidro,1300,115,1,2,9
-12.0973593,-77.0324006,San Isidro,722,47,1,1,9
-12.095384907838206,-77.05376495288564,San Isidro,900,72,1,2,9
-12.097902,-77.0291302,San Isidro,965,65,2,2,9
-12.0966919,-77.0503845,San Isidro,3500,250,3,3,9
-12.0906133,-77.0209497,San Isidro,667,35,1,1,9
-12.096548552324718,-77.04701468095092,San Isidro,1700,158,2,3,9
-12.1074008,-77.0445081,San Isidro,5000,270,3,3,9
-12.096517,-77.0287367,San Isidro,659,45,1,1,9
-12.096069,-77.05514079999999,San Isidro,620,40,1,1,9
-12.09617658754284,-77.05507439999998,San Isidro,547,50,1,1,9
-12.1000988,-77.0376477,San Isidro,1650,150,3,2,9
-12.1023132,-77.0583109,San Isidro,747,57,1,1,9
-12.102668297124987,-77.05159525767213,San Isidro,2800,151,3,2,9
-12.0942573,-77.04909839999999,San Isidro,750,64,1,1,9
-12.0921892,-77.0267112,San Isidro,1050,75,2,2,9
-12.1039619,-77.03912100000001,San Isidro,1650,100,2,2,9
-12.0931994,-77.0307026,San Isidro,1350,120,3,2,9
-12.1039619,-77.03912100000001,San Isidro,850,50,1,1,9
-12.092999818603849,-77.03280940370483,San Isidro,725,50,1,1,9
-12.0983623,-77.0477679,San Isidro,3000,217,3,3,9
-12.0954139,-77.0507686,San Isidro,1500,144,3,2,9
-12.1007226,-77.0530283,San Isidro,4000,400,4,4,9
-12.0940387,-77.0348856,San Isidro,1800,175,3,2,9
-12.09617658754284,-77.05507439999998,San Isidro,600,40,1,1,9
-12.0927514,-77.0276429,San Isidro,960,63,2,2,9
-12.0921993,-77.029717,San Isidro,1280,71,2,2,9
-12.0921906,-77.0363082,San Isidro,800,80,1,2,9
-12.097537847164736,-77.05723070206068,San Isidro,750,55,1,1,9
-12.1006154,-77.0380202,San Isidro,800,50,1,1,9
-12.1022165,-77.0306479,San Isidro,900,80,2,2,9
-12.1075671,-77.0482505,San Isidro,587,80,2,1,9
-12.09734,-77.014704,San Isidro,1250,135,3,3,9
-12.1022048,-77.03524639999999,San Isidro,5900,300,4,6,9
-12.0949539,-77.0233339,San Isidro,900,65,2,2,9
-12.1021547,-77.0455497,San Isidro,3500,310,3,3,9
-12.0913965,-77.0512239,San Isidro,1000,48,1,1,9
-12.093925414572324,-77.02731866270449,San Isidro,1200,60,2,2,9
-12.0942953,-77.0459161,San Isidro,780,45,1,2,9
-12.0981536,-77.028802,San Isidro,750,47,1,1,9
-12.1022847,-77.0164882,San Isidro,1450,149,3,2,9
-12.0932823,-77.0268244,San Isidro,933,64,2,2,9
