id,title,price_usd,precio_m2,m2,lat,lng,address,distrito,dormitorios,banos,cocheras,antiguedad_anios,construction_state,property_type,url
193713526,"Departamento 1 dormitorio en Miraflores – 41 m², balcón, cochera, vista externa",148641.0,3625.4,41,-12.1289381,-77.0225726,"Av. Paseo de la República con Av. 28 de Julio, Miraflores",Miraflores,1,1,1,0,A estrenar,Departamento,/departamento-1-dormitorio-en-miraflores-–-41-m²-balcon-cochera-vista-externa/193713526
193589497,VENTA DEPARTAMENTO EN SAN ISIDRO - DPTO 307 AL 3307 (609-396-927),167496.54,2537.8,66,-12.093434312,-77.0391513143,"Av JAVIER PRADO OESTE N° 7XX, dpto. 307 AL 3307",Av JAVIER PRADO OESTE N° 7XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-en-san-isidro-dpto-307-al-3307-609396927/193589497
192918639,Departamento de 2 dorm. en venta ubicado en condominio en Chorrillos cerca a Plaza Lima Sur,86350.0,1570.0,55,-12.182188,-77.007618,Av. Las Gaviotas al 100,,2,2,0,0,A estrenar,Departamento,/departamento-de-2-dorm-en-venta-ubicado-en-condominio-en-chorrillos-cerca-a-plaza-lima-sur/192918639
192918660,Exclusivo departamento de 3 dormitorios ubicado en Surco limite con Miraflores. NO PAGA ALCABALA,203194.0,2138.9,95,-12.1332638,-77.0061001,Jr. Kenko al 300,,3,2,0,0,A estrenar,Departamento,/exclusivo-departamento-de-3-dormitorios-ubicado-en-surco-limite-con-miraflores-no-paga-alcabala/192918660
192887240,Exclusivo Departamento por estrenar,229855.0,3064.7,75,-12.1243323171,-77.0291421904,Av. LARCO ubicación  turística,,2,2,0,0,A estrenar,Departamento,/exclusivo-departamento-por-estrenar/192887240
192872845,Se Vende Departamento Segundo Piso En Chorrillos,55000.0,743.2,74,-12.198407823140265,-77.00901031494142,"Avenida Alameda San Marcos, Lima, Perú",Lima,2,2,1,0,Buen estado,Departamento,/se-vende-departamento-segundo-piso-en-chorrillos/192872845
193569805,Departamento de 1 dormitorio en el corazón de Barranco,105618.0,2576.0,41,-12.1393887,-77.0193555,Avenida El Sol  Este  al 500,,1,1,0,0,A estrenar,Departamento,/departamento-de-1-dormitorio-en-el-corazon-de-barranco/193569805
193569834,Departamento en LOS ROSALES,263589.0,1464.4,180,-12.1381336374,-76.9972092718,Doña Catalina al 351,,3,2,1,0,A estrenar,Departamento,/departamento-en-los-rosales/193569834
192882435,VENTA DEPARTAMENTO EN SAN MIGUEL - DPTO 203 AL 2203 (609-1041-25),114708.43,1662.4,69,-12.0870862781,-77.0838543071,"Av UNIVERSITARIA N° 3XX, dpto. 203 AL 2203",Av UNIVERSITARIA N° 3XX,3,2,0,0,A estrenar,Departamento,/venta-departamento-en-san-miguel-dpto-203-al-2203-609104125/192882435
193539421,VENTA DEPARTAMENTO SURCO - DPTO 602 (609-657-17),434775.81,1811.6,240,-12.1309525788,-77.0166078166,"Calle PEDRO IRIGOYEN DIEZ CANSECO N° 2XX, dpto. 602",Calle PEDRO IRIGOYEN DIEZ CANSECO N° 2XX,3,2,1,0,A estrenar,Departamento,/venta-departamento-surco-dpto-602-60965717/193539421
193388229,VENTA DE DEPARTAMENTO EN PUEBLO LIBRE - ENTREGA INMEDIATA,182837.0,2285.5,80,-12.0703771,-77.0630834,"Parque San Martín 241, Pueblo Libre, Perú",Pueblo Libre,3,3,0,0,A estrenar,Departamento,/venta-de-departamento-en-pueblo-libre-entrega-inmediata/193388229
193356319,Departamento en La Victoria,130000.0,1477.3,88,-12.0777165,-77.0262294,"Altura de la Estación Canada del Metropolitano, Av. México",Altura de la Estación Canada del Metropolitano,2,1,0,0,Buen estado,Departamento,/departamento-en-la-victoria/193356319
193606486,DÚPLEX DE ESTRENO EN VENTA – ENTREGA INMEDIATA – JESÚS MARÍA(Ref: 863),329857.85,2322.9,142,-12.0824947,-77.0506092,"Jesús María, Perú",Jesús María,3,3,1,0,Excelente estado,Departamento,/duplex-de-estreno-en-venta-–-entrega-inmediata-–-jesus-mariaref-863/193606486
193552855,VENTA DEPARTAMENTO SAN ISIDRO - DPTO 603 AL 1503 A (609-396-901),132772.04,2370.9,56,-12.105561325,-77.0560706888,"Av AUGUSTO PEREZ ARANIBAR N° 19XX, dpto. 603 AL 1503 A",Av AUGUSTO PEREZ ARANIBAR N° 19XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-san-isidro-dpto-603-al-1503-a-609396901/193552855
193539457,VENTA DEPARTAMENTO SURQUILLO - DPTO 305 AL 3105 (609-751-318),77699.85,1942.5,40,-12.1248492168,-77.0036422888,"Av TOMÁS MARSANO N° 23XX, dpto. 305 AL 3105",Av TOMÁS MARSANO N° 23XX,1,1,0,0,A estrenar,Departamento,/venta-departamento-surquillo-dpto-305-al-3105-609751318/193539457
193539476,VENTA DEPARTAMENTO EN JESÚS MARÍA - DPTO 307 AL 1607 (609-751-297),78163.12,1954.1,40,-12.0789381722,-77.0489194083,"Av HUSARES DE JUNIN N° 6XX, dpto. 307 AL 1607",Av HUSARES DE JUNIN N° 6XX,1,1,1,0,A estrenar,Departamento,/venta-departamento-en-jesus-maria-dpto-307-al-1607-609751297/193539476
193539483,VENTA DEPARTAMENTO BARRANCO - DPTO 409 AL 2209 (609-452-450),120621.83,3015.5,40,-12.1407417342,-77.0221132356,"Av GRAU N° 10XX, dpto. 409 AL 2209",Av GRAU N° 10XX,1,1,0,0,A estrenar,Departamento,/venta-departamento-barranco-dpto-409-al-2209-609452450/193539483
193539487,VENTA DEPARTAMENTO BARRANCO - DPTO 1012 AL 2112 (609-452-446),119178.08,2979.5,40,-12.1407417342,-77.0221132356,"Av GRAU N° 10XX, dpto. 1012 AL 2112",Av GRAU N° 10XX,1,1,0,0,A estrenar,Departamento,/venta-departamento-barranco-dpto-1012-al-2112-609452446/193539487
193539554,VENTA DEPARTAMENTO SAN MIGUEL - DPTO 203 AL 503 (609-1111-7),122093.73,1969.3,62,-12.0768206547,-77.0987620248,"Av DE LOS PATRIOTAS N° 4XX, dpto. 203 AL 503",Av DE LOS PATRIOTAS N° 4XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-san-miguel-dpto-203-al-503-60911117/193539554
193418150,VENTA DE DEPARTAMENTO EN JESUS MARIA - PROXIMA ENTREGA,148841.0,2657.9,56,-12.0728303,-77.0432273,"Jr. Brigadier Mateo Pumacahua 1015, Jesús María, Perú",Jesús María,2,2,0,0,A estrenar,Departamento,/venta-de-departamento-en-jesus-maria-proxima-entrega-/193418150
193359258,Dúplex con Amplio Dormitorios,335000.0,1970.6,170,-12.1154916,-77.038952,"Calle El Rosario, Miraflores, Perú",Miraflores,3,3,2,0,Excelente estado,Departamento,/duplex-con-amplio-dormitorios-/193359258
193491601,VENTA DE DEPARTAMENTO EN MIRAFLORES – ENTREGA INMEDIATA,227654.11,3035.4,75,-12.122486,-77.0313539,"Miraflores, Perú",Miraflores,3,2,0,0,A estrenar,Departamento,/venta-de-departamento-en-miraflores-–-entrega-inmediata/193491601
193406822,Departamento en Santiago de Surco,220000.0,1517.2,145,-12.1271914572,-76.9683423768,A unos minutos del Colegio Inmaculada - CASUARINAS,,3,2,1,0,Buen estado,Departamento,/departamento-en-santiago-de-surco/193406822
193400590,VENTA DE DEPARTAMENTO EN LINCE - ENTREGA INMEDIATA,180167.0,2252.1,80,-12.0833545,-77.04445609999999,"Jirón Belisario Flores 967, Lince, Perú",Lince,3,2,0,0,A estrenar,Departamento,/venta-de-departamento-en-lince-entrega-inmediata/193400590
193539743,VENTA DEPARTAMENTO EN SAN BORJA - DPTO 503 (609-1067-53),375304.94,2680.7,140,-12.0908640068,-76.9937298655,"Calle ALONSO DEL ARCO N° 1XX, dpto. 503",Calle ALONSO DEL ARCO N° 1XX,3,3,1,0,A estrenar,Departamento,/venta-departamento-en-san-borja-dpto-503-609106753/193539743
192882428,VENTA DEPARTAMENTO EN SAN MIGUEL - DPTO 1206 AL 1906 (609-1041-29),53558.36,1983.6,27,-12.0870862781,-77.0838543071,"Av UNIVERSITARIA N° 3XX, dpto. 1206 AL 1906",Av UNIVERSITARIA N° 3XX,1,1,0,0,A estrenar,Departamento,/venta-departamento-en-san-miguel-dpto-1206-al-1906-609104129/192882428
192428089,Villa Alba,76527.02,1739.3,44,-12.0788643,-77.0663738,"Av. Manuel Cipriano Dulanto 1085, Pueblo Libre, Perú",Pueblo Libre,1,1,0,0,En Pozo,Departamento,/villa-alba/192428089
193576003,SE ALQUILA DEPARTAMENTO SIN AMOBLAR EN MIRAFLORES – PISO 8,240000.0,2400.0,100,-12.1332276,-77.0094036,"Av. La Merced, Santiago de Surco, Perú",Santiago de Surco,3,3,1,0,A estrenar,Departamento,/se-alquila-departamento-sin-amoblar-en-miraflores-–-piso-8/193576003
192064238,VENTA DEPARTAMENTO EN SAN ISIDRO - DPT 105 (609-765-15 CARLA),206974.81,2112.0,98,-12.0997587,-77.0362967,"Calle ANTEQUERA N°5XX, Dpto. 105",Calle ANTEQUERA N°5XX,1,1,1,0,A estrenar,Departamento,/venta-departamento-en-san-isidro-dpt-105-60976515-carla/192064238
192064406,VENTA DEPARTAMENTO MIRAFLORES - DPT 306 A (609-750-118),129011.07,3395.0,38,-12.1218773,-77.030539,"Av. JOSÉ PARDO N°6XX, Dpto. 306 A",Av. JOSÉ PARDO N°6XX,1,1,0,0,A estrenar,Departamento,/venta-departamento-miraflores-dpt-306-a-609750118/192064406
192064492,VENTA DEPA MAGDALENA DEL MAR - DPT 1710 al 2010 (609-480-268),152115.78,2765.7,55,-12.0909616238,-77.0561681438,"Av. PERSHING N°8XX, Dpto. 1710 al 2010",Av. PERSHING N°8XX,2,2,1,0,A estrenar,Departamento,/venta-depa-magdalena-del-mar-dpt-1710-al-2010-609480268/192064492
192064516,VENTA DEPARTAMENTO SAN ISIDRO - DPT 306 AL 3006,190256.44,2348.8,81,-12.0997587,-77.0362967,"Av. JAVIER PRADO ESTE N°4XX, Dpto 306 AL 3006",Av. JAVIER PRADO ESTE N°4XX,2,2,0,0,A estrenar,Departamento,/venta-departamento-san-isidro-dpt-306-al-3006/192064516
192063990,VENTA HERMOSO DUPLEX EN CHACARILLA SURCO - DPTO 301,757646.84,1847.9,410,-12.1132003,-76.9824501,AV. DEL SUR 2XX DPTO 301,,4,3,2,0,Excelente estado,Departamento,/venta-hermoso-duplex-en-chacarilla-surco-dpto-301/192063990
192061183,Venta Departamento En Chacarilla Del Estanque,171570.0,2680.8,64,-12.1143569,-76.9863469,"Monte Mayor, Lima, Perú",Lima,2,2,1,0,En construcción,Departamento,/venta-departamento-en-chacarilla-del-estanque/192061183
192224605,Departamento de 3 dormitorios en Cercado Av. Oscar Benavides,110386.0,1672.5,66,-12.0468155129,-77.0555287921,Departamento de 3 dormitorios en Cercado Av. Oscar Benavides,,3,2,0,0,A estrenar,Departamento,/departamento-de-3-dormitorios-en-cercado-av-oscar-benavides/192224605
192337145,Venta Departamento en La Victoria,145173.52,2846.5,51,-12.089274,-77.01130909999999,"Avenida Javier Prado Este, La Victoria, Perú",La Victoria,2,2,0,0,A estrenar,Departamento,/venta-departamento-en-la-victoria/192337145
192063571,VENTA DEPARTAMENTO EN SAN ISIDRO - DPTO 1101 al 1901 (609-345-23),1212000.0,4013.2,302,-12.1025701353,-77.0515316472,"Av. PEZET CON PORTILLO N°XXX, Dpto. 1101 al 1901",Av. PEZET CON PORTILLO N°XXX,3,2,0,0,A estrenar,Departamento,/venta-departamento-en-san-isidro-dpto-1101-al-1901-60934523/192063571
192063586,VENTA DEPARTAMENTO EN SAN ISIDRO - DPTO 2203 (609-345-57),2468251.55,4006.9,616,-12.1026750391,-77.0515531049,"Av. PEZET CON PORTILLO N°XXX, Dpto.2203",Av. PEZET CON PORTILLO N°XXX,3,3,0,0,A estrenar,Departamento,/venta-departamento-en-san-isidro-dpto-2203-60934557/192063586
192065384,VENTA DEPARTAMENTO SURCO - DPT 1310 AL 1810 (609-546-225),197035.09,2699.1,73,-12.1338268972,-77.0141304388,"Av. MARISCAL CASTILLA N°3XX, Dpto 1310 AL 1810",Av. MARISCAL CASTILLA N°3XX,3,2,0,0,A estrenar,Departamento,/venta-departamento-surco-dpt-1310-al-1810-609546225/192065384
192065475,VENTA DEPARTAMENTO EN LINCE - DPT 601 AL 1701 (609-533-54),254061.0,2619.2,97,-12.0848154,-77.0356452,"Av. MANUEL VILLAVICENCIO N°10XX, Dpto. 601 AL 1701",Av. MANUEL VILLAVICENCIO N°10XX,3,2,0,0,A estrenar,Departamento,/venta-departamento-en-lince-dpt-601-al-1701-60953354/192065475
192063674,VENTA DEPARTAMENTO EN BREÑA - DPTO 101 B (609-396-582),115318.01,2059.3,56,-12.057053,-77.0516834,Av. GENERAL FELIPE VARELA N°19XX DPTO 101 B,,1,1,0,0,A estrenar,Departamento,/venta-departamento-en-breña-dpto-101-b-609396582/192063674
192063742,VENTA DEPARTAMENTO EN BREÑA - DPT 1605 A (609-396-603),218701.62,1477.7,148,-12.057053,-77.0516834,"Av. GENERAL FELIPE VARELA N°19XX, Dpto 1605 A",Av. GENERAL FELIPE VARELA N°19XX,3,2,0,0,A estrenar,Departamento,/venta-departamento-en-breña-dpt-1605-a-609396603/192063742
192544128,Departamento en venta de 2 dormitorio cerca al Jockey Plaza y al Club Golf Los Incas,157391.0,2623.2,60,-12.0906354,-76.9736257,Av. Manuel Olguín al 400,,2,2,0,0,A estrenar,Departamento,/departamento-en-venta-de-2-dormitorio-cerca-al-jockey-plaza-y-al-club-golf-los-incas/192544128
192544006,VENTA DEPARTAMENTO SAN ISIDRO - DPTO 103 (609-556-41),455365.1,2088.8,218,-12.0976463084,-77.0580179725,"Calle JOSE ACOSTA N° 1XX, dpto. 103",Calle JOSE ACOSTA N° 1XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-san-isidro-dpto-103-60955641/192544006
192610230,VENTA DEPARTAMENTO EN SAN ISIDRO - DPTO 501 AL 1401 (609-886-5),236544.44,2750.5,86,-12.0951233148,-77.0222533975,"Calle BLONDET N° 1XX, dpto. 501 AL 1401",Calle BLONDET N° 1XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-en-san-isidro-dpto-501-al-1401-6098865/192610230
192775763,Departamento de 2 dormitorios en Surco cerca a Av. Velasco Astete,235000.0,2611.1,90,-12.11226416,-76.9869536614,Departamento de 2 dormitorios en Surco cerca a Av. Velasco Astete cerca al Parque La Floresta,Surco,2,2,0,0,A estrenar,Departamento,/departamento-de-2-dormitorios-en-surco-cerca-a-av-velasco-astete/192775763
191140102,PRECIOSO DEPARTAMENTO EN MIRAFLORES,295282.3,2460.7,120,-12.1156893,-77.03425,,,2,2,1,0,Buen estado,Departamento,/precioso-departamento-en-miraflores/191140102
191140440,VENDO DPTO EN URB HIGUERETA SURCO,218145.99,2077.6,105,-12.126383035631301,-76.99412994337769,,,3,2,1,0,A estrenar,Departamento,/vendo-dpto-en-urb-higuereta-surco/191140440
191152406,VENTA DE DEPARTAMENTO en Pueblo Libre en MARIANO CORNEJO cuadra  piso,115816.76,1504.1,77,-12.0679256,-77.0658758,,,3,2,0,0,Buen estado,Departamento,/venta-de-departamento-en-pueblo-libre-en-mariano-cornejo-cuadra-piso/191152406
191159301,COD MiR Departamento ESTRENO de  m   dormitorios  Ramon Zavala,280379.18,2803.8,100,-12.121581026882852,-77.03905374418031,,,3,2,0,0,A estrenar,Departamento,/cod-mir-departamento-estreno-de-m-dormitorios-ramon-zavala/191159301
191141736,Vendo Duplex Surco,194982.64,833.3,234,-12.125633115764042,-76.99613123677062,,,4,3,1,0,Buen estado,Departamento,/vendo-duplex-surco/191141736
191138131,Dpto tres dormitorios en Magdalena cvista al mar,312529.32,2200.9,142,-12.099523,-77.06914619999999,,,3,3,1,0,Buen estado,Departamento,/dpto-tres-dormitorios-en-magdalena-cvista-al-mar/191138131
191155210,Moderno y amplio departamento en San Isidro,721289.17,2304.4,313,-12.093901733543492,-77.03757275750809,,,3,3,2,0,Buen estado,Departamento,/moderno-y-amplio-departamento-en-san-isidro/191155210
191144182,Residencial Salamanca de Monterrico,142205.39,2002.9,71,-12.076782090721172,-76.9883292307579,,,3,2,1,0,En construcción,Departamento,/residencial-salamanca-de-monterrico/191144182
191152044,OCASIN VENDO DEPARTAMENTO EN ZONA EXCLUIVA,198644.8,1986.4,100,-12.0876288,-76.9958292,,,3,3,1,0,Buen estado,Departamento,/ocasin-vendo-departamento-en-zona-excluiva/191152044
191306525,Exclusivo Departamento en Chacarilla,225000.0,1829.3,123,-12.1142366,-76.9788634,"Av. de los Precursores 397, Santiago de Surco, Perú",Santiago de Surco,3,3,2,0,Excelente estado,Departamento,/exclusivo-departamento-en-chacarilla/191306525
191154277,Vendo moderno departamento de m  dorm frente al Golf San Isidro,633796.21,2947.9,215,-12.09617903721556,-77.04349333862304,,,3,3,2,0,Buen estado,Departamento,/vendo-moderno-departamento-de-m-dorm-frente-al-golf-san-isidro/191154277
192106742,Departamento - San Miguel (Lima),160000.0,1839.1,87,-12.0750854,-77.1025576,AV. LOS PATRIOTAS al 600,,3,2,0,0,Excelente estado,Departamento,/departamento-san-miguel-lima/192106742
191143660,Departamento en Venta en Santiago De Surco,2181459.94,2181.5,1000,-12.0801168,-76.96068290000001,,,5,3,5,0,Buen estado,Departamento,/departamento-en-venta-en-santiago-de-surco/191143660
191143752,MONTEFLOR,334335.12,2476.6,135,-12.114026373584812,-76.98306977063473,,,3,2,1,0,En construcción,Departamento,/monteflor/191143752
191155008,Vendo Penthouse de Estreno  hab cerca al Parque Meliton Porras Miraflores,694314.13,2534.0,274,-12.12994866068532,-77.02649036953116,,,4,3,3,0,A estrenar,Departamento,/vendo-penthouse-de-estreno-hab-cerca-al-parque-meliton-porras-miraflores/191155008
191155013,DEPARTAMENTO EN VENTA  M TERRAZA Y PISCINA CHACARILLA SURCO,647457.31,2320.6,279,-12.1114905,-76.9786382,,,4,3,0,0,A estrenar,Departamento,/departamento-en-venta-m-terraza-y-piscina-chacarilla-surco/191155013
191144127,Residencial Salamanca de Monterrico,129011.07,2015.8,64,-12.077091879497603,-76.98719299747964,,,3,2,1,0,En construcción,Departamento,/residencial-salamanca-de-monterrico/191144127
191142508,PRINT,106170.25,1712.4,62,-12.178731,-76.9986002,,,3,2,1,0,En construcción,Departamento,/print/191142508
191142512,PRINT,103062.25,1662.3,62,-12.178731,-76.9986002,,,3,2,1,0,En construcción,Departamento,/print/191142512
191144760,VENDO DEPARTAMENTO DE ESTRENO CERCA MALECON MIRAFLORES,280892.29,2808.9,100,-12.12302725038331,-77.03766695229264,,,3,2,2,0,A estrenar,Departamento,/vendo-departamento-de-estreno-cerca-malecon-miraflores/191144760
191144853,Residencial Dazo  Pueblo Libre,136730.33,2103.5,65,-11.934528,-77.0447703,,,2,2,1,0,En construcción,Departamento,/residencial-dazo-pueblo-libre/191144853
191144870,Residencial Dazo  Pueblo Libre,256016.9,1984.6,129,-11.934528,-77.0447703,,,3,3,1,0,En construcción,Departamento,/residencial-dazo-pueblo-libre/191144870
191144879,Espectacular dplex en venta con gran terraza y vista a la huaca Pucllana,358005.72,1790.0,200,-12.1118785,-77.03227079999999,,,3,2,1,0,Buen estado,Departamento,/espectacular-dplex-en-venta-con-gran-terraza-y-vista-a-la-huaca-pucllana/191144879
191137212,LA PAZ  SAN MIGUEL,123146.93,1520.3,81,-12.0812739,-77.1030712,,,3,2,1,0,En construcción,Departamento,/la-paz-san-miguel/191137212
191137534,LINDO TRIPLEX DE ESTRENO EN PENTAGONITO,320035.42,1828.8,175,-12.1006447,-76.99538419999999,,,3,3,2,0,A estrenar,Departamento,/lindo-triplex-de-estreno-en-pentagonito/191137534
191137557,SAN FELIPE TOWERS  TORRE PLATINUM,106727.34,2320.2,46,-12.0826015,-77.0502929,,,1,1,1,0,A estrenar,Departamento,/san-felipe-towers-torre-platinum/191137557
191139745,Preventa Edificio Las Moras  La Castellana  Surco,199080.21,2052.4,97,-12.1324894,-77.0012922,,,3,2,1,0,En construcción,Departamento,/preventa-edificio-las-moras-la-castellana-surco/191139745
191145121,SE VENDE BONITO DEPARTAMENTO  DOS DORMITORIOS  LIMITE DE SURQUILLO  MIRAFLORES,109952.62,1895.7,58,-12.1169396,-77.02403869999999,,,2,2,0,0,Buen estado,Departamento,/se-vende-bonito-departamento-dos-dormitorios-limite-de-surquillo-miraflores/191145121
191145215,VENTA DEPARTAMENTO BALCON VISTA AL MAR EN MALECON  MIRAFLORES,413421.84,2296.8,180,-12.1117177,-77.0514546,,,3,3,2,0,Buen estado,Departamento,/venta-departamento-balcon-vista-al-mar-en-malecon-miraflores/191145215
191145234,Linsidro Gym Estreno No alcabala  Dormitorios  m,160970.63,2824.0,57,-12.115927149157008,-77.04268272459791,,,2,1,1,0,Buen estado,Departamento,/linsidro-gym-estreno-no-alcabala-dormitorios-m/191145234
191145279,Reducto Gym Acabados A Dos dormitorios  M,153699.1,2519.7,61,-12.127138221930556,-77.02199991150054,,,2,2,1,0,Buen estado,Departamento,/reducto-gym-acabados-a-dos-dormitorios-m/191145279
191137700,Residencial san Felipe remodelado,188297.52,1415.8,133,-12.0871287,-77.0517466,,,3,1,0,0,Buen estado,Departamento,/residencial-san-felipe-remodelado/191137700
191139803,CAMINO REAL SAN ISIDRO VENTA DEPARTAMENTO,282211.72,1894.0,149,-12.106587756574358,-77.03882938518063,,,4,2,1,0,Buen estado,Departamento,/camino-real-san-isidro-venta-departamento/191139803
191146772,ROSARIO IN,309743.85,2518.2,123,-12.1156759,-77.0376686,,,2,2,1,0,En construcción,Departamento,/rosario-in/191146772
